0.349048, 0.27356, 0.216863, 0.164309, 0.127481, 0.0896536, 0.0614431, 0.0385261, 0.0342199, 0.0278209, 0.0277584, 
0.44307, 0.34568, 0.26869, 0.208375, 0.15199, 0.110304, 0.0658198, 0.0404464, 0.0290487, 0.0289889, 0.0271651, 
0.536522, 0.440685, 0.340752, 0.260702, 0.200023, 0.138312, 0.0768655, 0.032179, 0.0283705, 0.0271651, 0.0271651, 
0.642117, 0.533859, 0.435306, 0.332871, 0.250413, 0.175739, 0.083176, 0.0297511, 0.0271651, 0.0271651, 0.0271651, 
0.731683, 0.63927, 0.527997, 0.426864, 0.319151, 0.215028, 0.0961732, 0.0282579, 0.0271651, 0.0271651, 0.0271651, 
0.922624, 0.919322, 0.91225, 0.901226, 0.870762, 0.774294, 0.505158, 0.0271651, 0.0271651, 0.0271651, 0.0271651, 
