0.349048, 0.273560, 0.216863, 0.164309, 0.127481, 0.089654, 0.061443, 0.038526, 0.034220, 0.027821, 0.027758, 
0.320341, 0.238510, 0.179896, 0.143943, 0.110717, 0.079501, 0.047972, 0.033281, 0.027367, 0.027340, 0.027165, 
0.306841, 0.229941, 0.168384, 0.133186, 0.106952, 0.077391, 0.043062, 0.028775, 0.027341, 0.027165, 0.027165, 
0.303847, 0.226837, 0.166197, 0.130631, 0.104856, 0.076245, 0.040958, 0.027345, 0.027165, 0.027165, 0.027165, 
0.302108, 0.226044, 0.165520, 0.129912, 0.104309, 0.075482, 0.039393, 0.027221, 0.027165, 0.027165, 0.027165, 
0.301436, 0.224219, 0.165149, 0.129966, 0.103756, 0.073928, 0.037095, 0.027165, 0.027165, 0.027165, 0.027165, 
